lp;id slownika;kod IATA;nazwa;id kraju;kraj;miasto;utc;strefa czasowa;data od;data do
5425;14005;PUM;Pomalaa, Sulawesi;84;Indonezja;;;;2018.05.22 09:00;
5452;14034;PWL;Purwokerto;84;Indonezja;;;;2018.05.22 09:00;
5609;14196;RAQ;Raha;84;Indonezja;;;;2018.05.22 09:00;
5656;14245;RDE;Merdey;84;Indonezja;;;;2018.05.22 09:00;
5696;14286;RGT;Rengat, Sumatra;84;Indonezja;;;;2018.05.22 09:00;
5731;14323;RKI;Rokot;84;Indonezja;;;;2018.05.22 09:00;
5732;14324;RKO;Sipora;84;Indonezja;;;;2018.05.22 09:00;
5828;14423;RTG;Ruteng, Flores;84;Indonezja;;;;2018.05.22 09:00;
5829;14424;RTI;Roti;84;Indonezja;;;;2018.05.22 09:00;
5838;14434;RUF;Yuruf;84;Indonezja;;;;2018.05.22 09:00;
5878;14477;SAE;Sangir;84;Indonezja;;;;2018.05.22 09:00;
5894;14493;SAU;Sawu;84;Indonezja;;;;2018.05.22 09:00;
5966;14571;SEH;Senggeh;84;Indonezja;;;;2018.05.22 09:00;
6014;14622;SGQ;Sanggata;84;Indonezja;;;;2018.05.22 09:00;
6057;14667;SIQ;Singkep Isl Apt;84;Indonezja;;;;2018.05.22 09:00;
6062;14673;SIW;Sibisa;84;Indonezja;;;;2018.05.22 09:00;
6148;14763;SMQ;Sampit, Kalimantan;84;Indonezja;;;;2018.05.22 09:00;
6178;14798;SOC;Solo City;84;Indonezja;;;;2018.05.22 09:00;
6189;14812;SOQ;Sorong;84;Indonezja;;;;2018.05.22 09:00;
6218;14844;SQG;Sintang;84;Indonezja;;;;2018.05.22 09:00;
6223;14849;SQN;Sanana;84;Indonezja;;;;2018.05.22 09:00;
6226;14852;SQR;Soroako;84;Indonezja;;;;2018.05.22 09:00;
6238;14865;SRG;Semarang;84;Indonezja;;;;2018.05.22 09:00;
6240;14867;SRI;Samarinda, Kalimantan;84;Indonezja;;;;2018.05.22 09:00;
6301;14933;SUB;Surabaya;84;Indonezja;;;;2018.05.22 09:00;
6314;14947;SUP;Sumenep, Madura;84;Indonezja;;;;2018.05.22 09:00;
6360;14995;SWQ;Sumbawa;84;Indonezja;;;;2018.05.22 09:00;
6376;15012;SXK;Saumlaki;84;Indonezja;;;;2018.05.22 09:00;
6438;15079;TAX;Taliabu Island Apt, Moluccas;84;Indonezja;;;;2018.05.22 09:00;
6453;15094;TBM;Tumbang Samba;84;Indonezja;;;;2018.05.22 09:00;
6573;15220;TIM;Tembagapura;84;Indonezja;;;;2018.05.22 09:00;
6587;15234;TJB;Tanjung Balai;84;Indonezja;;;;2018.05.22 09:00;
6589;15236;TJG;Tanjung Warukin;84;Indonezja;;;;2018.05.22 09:00;
6595;15242;TJQ;Tanjung Pandan;84;Indonezja;;;;2018.05.22 09:00;
6596;15243;TJS;Tanjung Selor;84;Indonezja;;;;2018.05.22 09:00;
6604;15251;TKG;Bandar Lampung;84;Indonezja;;;;2018.05.22 09:00;
6632;15279;TLI;Tolitoli;84;Indonezja;;;;2018.05.22 09:00;
6646;15294;TMC;Tambolaka;84;Indonezja;;;;2018.05.22 09:00;
6650;15298;TMH;Tanahmerah, Kalimantan;84;Indonezja;;;;2018.05.22 09:00;
6664;15312;TMY;Tiom;84;Indonezja;;;;2018.05.22 09:00;
6667;15315;TNB;Tanah Grogot;84;Indonezja;;;;2018.05.22 09:00;
6714;15364;TPK;Tapaktuan, Sumatra;84;Indonezja;;;;2018.05.22 09:00;
6765;15420;TSX;Tanjung Santan;84;Indonezja;;;;2018.05.22 09:00;
6766;15421;TSY;Tasikmalaya;84;Indonezja;;;;2018.05.22 09:00;
6772;15427;TTE;Ternate, Halmahera;84;Indonezja;;;;2018.05.22 09:00;
6830;15487;TXM;Teminabuan;84;Indonezja;;;;2018.05.22 09:00;
6867;15524;UBR;Ubrub;84;Indonezja;;;;2018.05.22 09:00;
6897;15554;UGU;Zugapa;84;Indonezja;;;;2018.05.22 09:00;
6955;15616;UOL;Buol;84;Indonezja;;;;2018.05.22 09:00;
6960;15621;UPG;Ujung Pandang, Sulawesi;84;Indonezja;;;;2018.05.22 09:00;
7182;15859;WAR;Waris;84;Indonezja;;;;2018.05.22 09:00;
7190;15867;WBA;Wahai;84;Indonezja;;;;2018.05.22 09:00;
7220;15899;WET;Wagethe;84;Indonezja;;;;2018.05.22 09:00;
7231;15911;WGP;Waingapu, Sumba;84;Indonezja;;;;2018.05.22 09:00;
7289;15973;WMX;Wamena;84;Indonezja;;;;2018.05.22 09:00;
7340;16026;WSR;Wasior;84;Indonezja;;;;2018.05.22 09:00;
7800;16492;ZEG;Senggo;84;Indonezja;;;;2018.05.22 09:00;
7833;16525;ZKL;Steenkool;84;Indonezja;;;;2018.05.22 09:00;
7854;16549;ZRI;Serui, Irian Jaya;84;Indonezja;;;;2018.05.22 09:00;
7856;16551;ZRM;Sarmi;84;Indonezja;;;;2018.05.22 09:00;
12;14;BGW;Baghdad International Airport;85;Irak;Baghdad;;;2018.05.22 09:00;
803;9099;BMN;Bamerny;85;Irak;;;;2018.05.22 09:00;
74;99;EBL;Erbil International Airport;85;Irak;Irbil;;;2018.05.22 09:00;
92;121;ISU;International;85;Irak;;;;2018.05.22 09:00;
27;35;NJF;Al Najaf International Airport;85;Irak;Nadzaf;;;2018.05.22 09:00;
154;8415;ACP;Sahand;86;Iran;;;;2018.05.22 09:00;
161;8422;ACZ;Zabol;86;Iran;;;;2018.05.22 09:00;
176;8437;ADU;Ardabil;86;Iran;;;;2018.05.22 09:00;
190;8452;AEU;Abu Musa;86;Iran;;;;2018.05.22 09:00;
201;8464;AFZ;Sabzevar National;86;Iran;;;;2018.05.22 09:00;
287;8553;AKW;Aghajari;86;Iran;;;;2018.05.22 09:00;
511;8786;AWZ;Ahwaz;86;Iran;;;;2018.05.22 09:00;
542;8817;AZD;Yazd;86;Iran;;;;2018.05.22 09:00;
577;8855;BBL;Babolsar;86;Iran;;;;2018.05.22 09:00;
616;8898;BDH;Bandar-e Lengeh;86;Iran;;;;2018.05.22 09:00;
734;9024;BJB;Bojnurd;86;Iran;;;;2018.05.22 09:00;
757;9049;BKM;Bandar Khomeini;86;Iran;;;;2018.05.22 09:00;
818;9114;BND;Bandar Abbas;86;Iran;;;;2018.05.22 09:00;
909;9221;BSM;Bisheh Kola;86;Iran;;;;2018.05.22 09:00;
965;9281;BUZ;Bushehr;86;Iran;;;;2018.05.22 09:00;
1010;9330;BXR;Bam;86;Iran;;;;2018.05.22 09:00;
1250;9590;CKT;Sarakhs;86;Iran;;;;2018.05.22 09:00;
1568;9924;DEF;Dezful;86;Iran;;;;2018.05.22 09:00;
1998;10385;FAZ;Fasa;86;Iran;;;;2018.05.22 09:00;
2206;10608;GBT;Gorgan;86;Iran;;;;2018.05.22 09:00;
2211;10614;GCH;Gachsaran;86;Iran;;;;2018.05.22 09:00;
2400;10818;GSM;Gheshm;86;Iran;;;;2018.05.22 09:00;
2513;10940;HDM;Hamadan;86;Iran;;;;2018.05.22 09:00;
2515;10943;HDR;Havadarya;86;Iran;;;;2018.05.22 09:00;
2730;11171;IAQ;Bahregan;86;Iran;;;;2018.05.22 09:00;
2762;11205;IFH;Hesa;86;Iran;;;;2018.05.22 09:00;
17;23;IFN;Isfahan International Airport;86;Iran;Isfahan;;;2018.05.22 09:00;
2779;11223;IHR;Tilkuh (Iran Shahr);86;Iran;;;;2018.05.22 09:00;
2782;11227;IIL;Ilam;86;Iran;;;;2018.05.22 09:00;
2;2;IKA;Imam Khomeini International Airport;86;Iran;Teheran;;;2018.05.22 09:00;
3197;11659;KER;Kerman;86;Iran;;;;2018.05.22 09:00;
3229;11692;KHA;Khaneh;86;Iran;;;;2018.05.22 09:00;
3230;11693;KHD;Khorramabad;86;Iran;;;;2018.05.22 09:00;
3234;11698;KHK;Khark Island;86;Iran;;;;2018.05.22 09:00;
3251;11715;KIH;Kish Island;86;Iran;;;;2018.05.22 09:00;
3347;11818;KNR;Kangan;86;Iran;;;;2018.05.22 09:00;
3632;12122;LFM;Lamerd;86;Iran;;;;2018.05.22 09:00;
3812;12314;LRR;Lar;86;Iran;;;;2018.05.22 09:00;
3882;12389;LVP;Lavan;86;Iran;;;;2018.05.22 09:00;
96;125;MHD;Shahid Hashemi Nejad;86;Iran;;;;2018.05.22 09:00;
4321;12852;MRX;Bandar-e Mah Shahr;86;Iran;;;;2018.05.22 09:00;
4743;13297;NUJ;Nojeh;86;Iran;;;;2018.05.22 09:00;
4903;13460;OMH;Urmieh;86;Iran;;;;2018.05.22 09:00;
4904;13461;OMI;Omidiyeh;86;Iran;;;;2018.05.22 09:00;
5142;13712;PFQ;Parsabad;86;Iran;;;;2018.05.22 09:00;
5160;13730;PGU;Asaloyeh;86;Iran;;;;2018.05.22 09:00;
5470;14052;PYK;Payam Apt;86;Iran;;;;2018.05.22 09:00;
5526;14110;QHK;Shahre Kord;86;Iran;;;;2018.05.22 09:00;
5541;14125;QKC;Karaj;86;Iran;;;;2018.05.22 09:00;
5557;14142;QMJ;Masjed Soleyman;86;Iran;;;;2018.05.22 09:00;
5589;14174;QUM;Qum;86;Iran;;;;2018.05.22 09:00;
5595;14181;QYS;Yasouj;86;Iran;;;;2018.05.22 09:00;
5611;14198;RAS;Rasht;86;Iran;;;;2018.05.22 09:00;
5727;14318;RJN;Rafsanjan;86;Iran;;;;2018.05.22 09:00;
5872;14471;RZR;Ramsar;86;Iran;;;;2018.05.22 09:00;
5947;14550;SDG;Sanandaj;86;Iran;;;;2018.05.22 09:00;
6254;14882;SRY;Sary;86;Iran;;;;2018.05.22 09:00;
6374;15010;SXI;Sirri Island;86;Iran;;;;2018.05.22 09:00;
98;127;SYZ;Shahid Dastghaib Intl;86;Iran;;;;2018.05.22 09:00;
31;40;TBZ;Tabriz International Airport;86;Iran;Tebriz;;;2018.05.22 09:00;
6483;15126;TCX;Tabas;86;Iran;;;;2018.05.22 09:00;
6515;15158;TEW;Tohid;86;Iran;;;;2018.05.22 09:00;
6556;15203;THR;Tehran;86;Iran;;;;2018.05.22 09:00;
7320;16005;WPS;Persepolis;86;Iran;;;;2018.05.22 09:00;
7390;16077;XBJ;Birjand;86;Iran;;;;2018.05.22 09:00;
7779;16470;ZAH;Zahedan;86;Iran;;;;2018.05.22 09:00;
7784;16475;ZAN;Zanjan;86;Iran;;;;2018.05.22 09:00;
7794;16486;ZBR;Chah Bahar;86;Iran;;;;2018.05.22 09:00;
7876;16572;ZVI;Zarand;86;Iran;;;;2018.05.22 09:00;
8053;16751;BAL;Baldonnel;460;Irlandia;;;;2018.06.21 14:59;
8054;16752;BLY;Belmullet;460;Irlandia;;;;2018.06.21 14:59;
8055;16753;BYT;Bantry;460;Irlandia;;;;2018.06.21 14:59;
8056;16754;CFN;Donegal;460;Irlandia;;;;2018.06.21 14:59;
8057;16755;CHE;Cahirciveen;460;Irlandia;;;;2018.06.21 14:59;
8058;16756;CLB;Castlebar;460;Irlandia;;;;2018.06.21 14:59;
8059;16757;DUB;Dublin;460;Irlandia;Dublin;GMT Standard Time;(UTC+00:00) Dublin, Edynburg, Lizbona, Londyn;2018.06.21 14:59;
8060;16758;GWY;Galway;460;Irlandia;;;;2018.06.21 14:59;
8061;16759;IIA;Inishmaan;460;Irlandia;;;;2018.06.21 14:59;
8062;16760;INQ;Inisheer;460;Irlandia;;;;2018.06.21 14:59;
8063;16761;IOR;Inishmore;460;Irlandia;;;;2018.06.21 14:59;
8064;16762;KIR;Kerry County;460;Irlandia;;;;2018.06.21 14:59;
8065;16763;LMK;Limerick;460;Irlandia;;;;2018.06.21 14:59;
8066;16764;NNR;Spiddal;460;Irlandia;;;;2018.06.21 14:59;
8067;16765;NOC;Knock;460;Irlandia;;;;2018.06.21 14:59;
8068;16766;ORK;Cork;460;Irlandia;Cork;GMT Standard Time;(UTC+00:00) Dublin, Edynburg, Lizbona, Londyn;2018.06.21 14:59;
8069;16767;SXL;Sligo Apt;460;Irlandia;;;;2018.06.21 14:59;
8070;16768;WEX;Wexford;460;Irlandia;;;;2018.06.21 14:59;
8113;16817;AEY;Akureyri Apt;465;Islandia;;;;2018.06.21 15:02;
8114;16818;BIU;Bildudalur Apt;465;Islandia;;;;2018.06.21 15:02;
8115;16819;DJU;Djúpivogur;465;Islandia;;;;2018.06.21 15:02;
8116;16820;EFJ;Eskifjordur Apt;465;Islandia;;;;2018.06.21 15:02;
8341;16821;EGS;Egilsstadir;465;Islandia;;GMT Standard Time;(UTC+00:00) Dublin, Edynburg, Lizbona, Londyn;2018.06.21 15:02;
8117;16822;FAG;Fagurholsmyri;465;Islandia;;;;2018.06.21 15:02;
8118;16823;FAS;Faskrudsfjordur;465;Islandia;;;;2018.06.21 15:02;
8119;16824;FLI;Flateyri Apt;465;Islandia;;;;2018.06.21 15:02;
8120;16825;GJR;Gjogur;465;Islandia;;;;2018.06.21 15:02;
8121;16826;GRY;Grimsey;465;Islandia;;;;2018.06.21 15:02;
8122;16827;HFN;Höfn, Hornafjordur;465;Islandia;;;;2018.06.21 15:02;
8123;16828;HVK;Holmavik;465;Islandia;;;;2018.06.21 15:02;
8124;16829;KEF;Keflavik;465;Islandia;Raykjavik;Greenwich Standard Time;(UTC+00:00) Monrovia, Reykjavik;2018.06.21 15:02;
8125;16830;MVA;Myvatn;465;Islandia;;;;2018.06.21 15:02;
8126;16831;SFS;Selfoss - Apt;465;Islandia;;;;2018.06.21 15:02;
8127;16832;TEY;Thingeyri;465;Islandia;;;;2018.06.21 15:02;
8128;16833;THO;Thorshofn;465;Islandia;;;;2018.06.21 15:02;
651;8934;BEV;Beer Sheba;89;Izrael;;;;2018.05.22 09:00;
1825;10202;EIY;Ein Yahav;89;Izrael;;;;2018.05.22 09:00;
1943;10325;ETH;Elat (Eilath);89;Izrael;;;;2018.05.22 09:00;
8281;18754;ETM;Ramon International;89;Izrael;Eilat;Israel Standard Time;(UTC+02:00) Jerozolima;2019.10.02 11:42;
2530;10959;HFA;Haifa;89;Izrael;;;;2018.05.22 09:00;
3436;11911;KSW;Kiryat Shmona;89;Izrael;;;;2018.05.22 09:00;
4107;12627;MIP;Mitspeh Ramon;89;Izrael;;;;2018.05.22 09:00;
4373;12905;MTZ;Masada;89;Izrael;;;;2018.05.22 09:00;
5795;14388;RPN;Rosh Pina;89;Izrael;;;;2018.05.22 09:00;
5963;14568;SED;Sedom;89;Izrael;;;;2018.05.22 09:00;
9;11;TLV;Tel Awiw-Ben Gurion International Airport;89;Izrael;Tel Aviv-Yafo;Israel Standard Time;(UTC+02:00) Jerozolima;2018.05.22 09:00;
8250;15712;VDA;Ovda;89;Izrael;Ovda;Israel Standard Time;(UTC+02:00) Jerozolima;2018.05.22 09:00;
7646;16335;YOT;Yotvata;89;Izrael;;;;2018.05.22 09:00;
3948;12464;MBJ;Montego Bay;90;Jamajka;;;;2018.05.22 09:00;
4406;12940;MVJ;Mandeville;90;Jamajka;;;;2018.05.22 09:00;
4578;13119;NEG;Negril;90;Jamajka;;;;2018.05.22 09:00;
4812;13366;OCJ;Ocho Rios;90;Jamajka;;;;2018.05.22 09:00;
5314;13888;POT;Port Antonio;90;Jamajka;;;;2018.05.22 09:00;
210;8473;AGJ;Aguni;91;Japonia;;;;2018.05.22 09:00;
276;8541;AKJ;Asahikawa;91;Japonia;;;;2018.05.22 09:00;
362;8630;AOJ;Aomori;91;Japonia;;;;2018.05.22 09:00;
429;8699;ASJ;Amamioshima;91;Japonia;;;;2018.05.22 09:00;
522;8797;AXT;Akita;91;Japonia;;;;2018.05.22 09:00;
870;9171;BPU;Beppu, Oita;91;Japonia;;;;2018.05.22 09:00;
1417;9769;CTS;Chitose Apt/Sapporo;91;Japonia;;;;2018.05.22 09:00;
1657;10017;DNA;Kadena;91;Japonia;;;;2018.05.22 09:00;
2051;10445;FKS;Fukushima Apt;91;Japonia;;;;2018.05.22 09:00;
2077;10474;FMS;Fukushima, Miyazaki;91;Japonia;;;;2018.05.22 09:00;
2134;10535;FSZ;Shizuoka Apt;91;Japonia;;;;2018.05.22 09:00;
2144;10545;FUJ;Fukue, Nagasaki;91;Japonia;;;;2018.05.22 09:00;
2145;10546;FUK;Fukuoka;91;Japonia;;;;2018.05.22 09:00;
2173;10575;GAJ;Yamagata;91;Japonia;;;;2018.05.22 09:00;
2472;10894;HAC;Hachijojima;91;Japonia;;;;2018.05.22 09:00;
2546;10977;HHE;Hachinohe;91;Japonia;;;;2018.05.22 09:00;
2560;10991;HIJ;Hiroshima;91;Japonia;;;;2018.05.22 09:00;
2574;11005;HKD;Hakodate;91;Japonia;;;;2018.05.22 09:00;
2604;11039;HNA;Hanamaki;91;Japonia;;;;2018.05.22 09:00;
2607;11042;HND;Haneda Apt/Tokyo;91;Japonia;;;;2018.05.22 09:00;
2679;11116;HTR;Hateruma;91;Japonia;;;;2018.05.22 09:00;
2759;11201;IEJ;Iejima/Okinawa;91;Japonia;;;;2018.05.22 09:00;
2776;11220;IHA;Niihama;91;Japonia;;;;2018.05.22 09:00;
2783;11228;IIN;Nishinoomote;91;Japonia;;;;2018.05.22 09:00;
2790;11235;IKI;Iki;91;Japonia;;;;2018.05.22 09:00;
2889;11341;ISG;Ishigaki;91;Japonia;;;;2018.05.22 09:00;
2923;11376;IWJ;Iwami;91;Japonia;;;;2018.05.22 09:00;
2924;11377;IWO;Iwojima, Tokyo;91;Japonia;;;;2018.05.22 09:00;
2950;11403;IZO;Izumo;91;Japonia;;;;2018.05.22 09:00;
3161;11620;KCZ;Kochi;91;Japonia;;;;2018.05.22 09:00;
63;86;KIX;Kansai International Airport;91;Japonia;Osaka;;;2018.05.22 09:00;
3265;11732;KJP;Kerama;91;Japonia;;;;2018.05.22 09:00;
3276;11743;KKJ;Kitakyushu;91;Japonia;;;;2018.05.22 09:00;
3286;11754;KKX;Kikaishima;91;Japonia;;;;2018.05.22 09:00;
3314;11785;KMI;Miyazaki, Miyazaki;91;Japonia;;;;2018.05.22 09:00;
3315;11786;KMJ;Kumamoto;91;Japonia;;;;2018.05.22 09:00;
3322;11793;KMQ;Komatsu, Ishikawa;91;Japonia;;;;2018.05.22 09:00;
3363;11834;KOJ;Kagoshima;91;Japonia;;;;2018.05.22 09:00;
3442;11917;KTD;Kitadaito Apt;91;Japonia;;;;2018.05.22 09:00;
3463;11941;KUH;Kushiro;91;Japonia;;;;2018.05.22 09:00;
3465;11943;KUJ;Kushimoto;91;Japonia;;;;2018.05.22 09:00;
3467;11945;KUM;Yakushima;91;Japonia;;;;2018.05.22 09:00;
4186;12712;MMB;Memanbetsu;91;Japonia;;;;2018.05.22 09:00;
4187;12713;MMD;Minamidaito;91;Japonia;;;;2018.05.22 09:00;
4192;12719;MMJ;Matsumoto;91;Japonia;;;;2018.05.22 09:00;
4204;12731;MMY;Miyakojima;91;Japonia;;;;2018.05.22 09:00;
4320;12851;MRW;Morioka;91;Japonia;;;;2018.05.22 09:00;
4333;12864;MSJ;Misawa;91;Japonia;;;;2018.05.22 09:00;
4391;12924;MUS;Marcus Island;91;Japonia;;;;2018.05.22 09:00;
4473;13008;MYE;Miyakejima Apt/Tokyo;91;Japonia;;;;2018.05.22 09:00;
4477;13012;MYJ;Matsuyama;91;Japonia;;;;2018.05.22 09:00;
4595;13136;NGO;Nagoya, Aichi;91;Japonia;;;;2018.05.22 09:00;
4597;13138;NGS;Nagasaki;91;Japonia;;;;2018.05.22 09:00;
4622;13167;NJA;Atsugi;91;Japonia;;;;2018.05.22 09:00;
40;53;NRT;Narita International Airport;91;Japonia;Narita;Tokyo Standard Time;(UTC+09:00) Osaka, Sapporo, Tokio;2018.05.22 09:00;
4800;13354;OBO;Obihiro;91;Japonia;;;;2018.05.22 09:00;
4843;13399;OGN;Yonagunijima;91;Japonia;;;;2018.05.22 09:00;
4857;13413;OIM;Ohshima, Tokyo;91;Japonia;;;;2018.05.22 09:00;
4858;13414;OIR;Okushiri;91;Japonia;;;;2018.05.22 09:00;
4859;13415;OIT;Oita;91;Japonia;;;;2018.05.22 09:00;
4860;13416;OKA;Okinawa;91;Japonia;;;;2018.05.22 09:00;
4863;13419;OKD;Okadama Apt/Sapporo;91;Japonia;;;;2018.05.22 09:00;
4864;13420;OKE;Okinoerabu;91;Japonia;;;;2018.05.22 09:00;
4867;13423;OKI;Oki;91;Japonia;;;;2018.05.22 09:00;
4868;13424;OKJ;Okayama;91;Japonia;;;;2018.05.22 09:00;
4873;13429;OKO;Yokota Apt/Tokyo;91;Japonia;;;;2018.05.22 09:00;
4961;13521;OSA;Osaka;91;Japonia;;;;2018.05.22 09:00;
5581;14166;QSG;Saga, Saga;91;Japonia;;;;2018.05.22 09:00;
5625;14213;RBJ;Rebun;91;Japonia;;;;2018.05.22 09:00;
5718;14308;RIS;Rishiri;91;Japonia;;;;2018.05.22 09:00;
5764;14357;RNJ;Yoronjima;91;Japonia;;;;2018.05.22 09:00;
5950;14553;SDJ;Sendai, Miyagi;91;Japonia;;;;2018.05.22 09:00;
5952;14556;SDO;Sado;91;Japonia;;;;2018.05.22 09:00;
6023;14633;SHB;Nakashibetsu;91;Japonia;;;;2018.05.22 09:00;
6029;14639;SHI;Shimojishima;91;Japonia;;;;2018.05.22 09:00;
6033;14643;SHM;Shirahama, Wakayama;91;Japonia;;;;2018.05.22 09:00;
6191;14814;SOS;Sado Shima Apt;91;Japonia;;;;2018.05.22 09:00;
6203;14828;SPK;Sapporo;91;Japonia;;;;2018.05.22 09:00;
6427;15067;TAK;Takamatsu;91;Japonia;;;;2018.05.22 09:00;
6590;15237;TJH;Tajima Apt / Toyooka;91;Japonia;;;;2018.05.22 09:00;
6611;15258;TKN;Tokunoshima;91;Japonia;;;;2018.05.22 09:00;
6616;15263;TKS;Tokushima;91;Japonia;;;;2018.05.22 09:00;
6670;15318;TNE;Tanegashima;91;Japonia;;;;2018.05.22 09:00;
6706;15356;TOY;Toyama;91;Japonia;;;;2018.05.22 09:00;
6727;15377;TRA;Taramajima;91;Japonia;;;;2018.05.22 09:00;
6755;15408;TSJ;Tsushima;91;Japonia;;;;2018.05.22 09:00;
6776;15431;TTJ;Tottori;91;Japonia;;;;2018.05.22 09:00;
6842;15499;TYO;Tokyo;91;Japonia;;;;2018.05.22 09:00;
6864;15521;UBJ;Ube;91;Japonia;;;;2018.05.22 09:00;
6886;15543;UEO;Kumejima;91;Japonia;;;;2018.05.22 09:00;
6912;15571;UKB;Kobe;91;Japonia;;;;2018.05.22 09:00;
6920;15579;UKY;Kyoto;91;Japonia;;;;2018.05.22 09:00;
7258;15941;WKJ;Wakkanai;91;Japonia;;;;2018.05.22 09:00;
7539;16228;YGJ;Yonago;91;Japonia;;;;2018.05.22 09:00;
7643;16332;YOK;Yokohama;91;Japonia;;;;2018.05.22 09:00;
124;8385;AAY;Al Ghaydah;92;Jemen;;;;2018.05.22 09:00;
163;8424;ADE;Aden;92;Jemen;;;;2018.05.22 09:00;
264;8529;AJO;Aljouf;92;Jemen;;;;2018.05.22 09:00;
516;8791;AXK;Ataq;92;Jemen;;;;2018.05.22 09:00;
699;8986;BHN;Beihan;92;Jemen;;;;2018.05.22 09:00;
952;9267;BUK;Albuq;92;Jemen;;;;2018.05.22 09:00;
1019;9339;BYD;Beidah;92;Jemen;;;;2018.05.22 09:00;
1523;9876;DAH;Dathina;92;Jemen;;;;2018.05.22 09:00;
1599;9955;DHL;Dhala;92;Jemen;;;;2018.05.22 09:00;
1654;10014;DMR;Dhamar;92;Jemen;;;;2018.05.22 09:00;
1764;10134;EAB;Abbse;92;Jemen;;;;2018.05.22 09:00;
2455;10877;GXF;Seiyun;92;Jemen;;;;2018.05.22 09:00;
2623;11058;HOD;Hodeidah;92;Jemen;;;;2018.05.22 09:00;
2777;11221;IHN;Qishn;92;Jemen;;;;2018.05.22 09:00;
3110;11568;KAM;Kamaran;92;Jemen;;;;2018.05.22 09:00;
3603;12090;LDR;Lodar;92;Jemen;;;;2018.05.22 09:00;
4051;12570;MFY;Mayfa'ah;92;Jemen;;;;2018.05.22 09:00;
4160;12684;MKX;Mukalla;92;Jemen;;;;2018.05.22 09:00;
4481;13016;MYN;Mareb;92;Jemen;;;;2018.05.22 09:00;
5721;14311;RIY;Riyan Mukalla;92;Jemen;;;;2018.05.22 09:00;
5863;14461;RXA;Raudha;92;Jemen;;;;2018.05.22 09:00;
5881;14480;SAH;Sana'a;92;Jemen;;;;2018.05.22 09:00;
5937;14539;SCT;Suqutra;92;Jemen;;;;2018.05.22 09:00;
6392;15030;SYE;Sadah;92;Jemen;;;;2018.05.22 09:00;
6426;15066;TAI;Taiz;92;Jemen;;;;2018.05.22 09:00;
6916;15575;UKR;Mukeiras;92;Jemen;;;;2018.05.22 09:00;
7204;15882;WDA;Wadi Ain;92;Jemen;;;;2018.05.22 09:00;
8316;11447;JER;States Apt, Jersey;93;Jersey;;GMT Standard Time;(UTC+00:00) Dublin, Edynburg, Lizbona, Londyn;2018.05.22 09:00;
8276;91;AMM;Queen Alia International Airport;94;Jordania;Amman;Syria Standard Time;(UTC+02:00) Damaszek;2018.05.22 09:00;
8367;18770;AQJ;King Hussein Intl;94;Jordania;;Tokyo Standard Time;(UTC+09:00) Osaka, Sapporo, Tokio;2020.06.10 14:14;
4269;12798;MPQ;Ma'an;94;Jordania;;;;2018.05.22 09:00;
4901;13458;OMF;Mafruq;94;Jordania;;;;2018.05.22 09:00;
5554;14139;QMD;Madaba;94;Jordania;;;;2018.05.22 09:00;
1481;9834;CYB;Cayman Brac;95;Kajmany;;;;2018.05.22 09:00;
2214;10617;GCM;Grand Cayman;95;Kajmany;;;;2018.05.22 09:00;
3905;12414;LYB;Little Cayman;95;Kajmany;;;;2018.05.22 09:00;
578;8856;BBM;Battambang;96;Kambodza;;;;2018.05.22 09:00;
3287;11755;KKZ;Koh Kong;96;Kambodza;;;;2018.05.22 09:00;
3325;11796;KMT;Kampot;96;Kambodza;;;;2018.05.22 09:00;
3370;11841;KOS;Kâmpong Saôm;96;Kambodza;;;;2018.05.22 09:00;
3446;11921;KTI;Kratie;96;Kambodza;;;;2018.05.22 09:00;
3525;12005;KZC;Kâmpong Chhnang;96;Kambodza;;;;2018.05.22 09:00;
3526;12006;KZD;Krâkôr;96;Kambodza;;;;2018.05.22 09:00;
3530;12010;KZK;Kompong Thom;96;Kambodza;;;;2018.05.22 09:00;
4442;12977;MWV;Mundulkiri;96;Kambodza;;;;2018.05.22 09:00;
4912;13470;OMY;Oddor Meanche;96;Kambodza;;;;2018.05.22 09:00;
5044;13611;PAI;Pailin;96;Kambodza;;;;2018.05.22 09:00;
5284;13857;PNH;Phnom Penh;96;Kambodza;;;;2018.05.22 09:00;
5621;14209;RBE;Ratanakiri;96;Kambodza;;;;2018.05.22 09:00;
5677;14266;REP;Siem Reap;96;Kambodza;;;;2018.05.22 09:00;
6338;14973;SVR;Svay Rieng;96;Kambodza;;;;2018.05.22 09:00;
6683;15332;TNX;Stung Treng;96;Kambodza;;;;2018.05.22 09:00;
670;8954;BFX;Bafoussam;97;Kamerun;;;;2018.05.22 09:00;
770;9063;BLC;Bali;97;Kamerun;;;;2018.05.22 09:00;
859;9160;BPC;Bamenda;97;Kamerun;;;;2018.05.22 09:00;
922;9234;BTA;Bertoua;97;Kamerun;;;;2018.05.22 09:00;
1634;9992;DLA;Douala;97;Kamerun;;;;2018.05.22 09:00;
1710;10077;DSC;Dschang;97;Kamerun;;;;2018.05.22 09:00;
1782;10153;EBW;Ebolowa;97;Kamerun;;;;2018.05.22 09:00;
2093;10491;FOM;Foumban;97;Kamerun;;;;2018.05.22 09:00;
2360;10775;GOU;Garoua;97;Kamerun;;;;2018.05.22 09:00;
2457;10879;GXX;Yagoua;97;Kamerun;;;;2018.05.22 09:00;
